country,iso3,region,subregion,year,emigrants,immigrants,net_migration
,BLM,Americas,Latin America and the Caribbean,,0,0,0
,MAF,Americas,Latin America and the Caribbean,,0,0,0
,MAF,Americas,Latin America and the Caribbean,,0,0,0
,BLM,Americas,Latin America and the Caribbean,,0,0,0
,BLM,Americas,Latin America and the Caribbean,,0,0,0
,BLM,Americas,Latin America and the Caribbean,,0,0,0
,MAF,Americas,Latin America and the Caribbean,,0,0,0
,MAF,Americas,Latin America and the Caribbean,,0,0,0
,MAF,Americas,Latin America and the Caribbean,,0,0,0
,MAF,Americas,Latin America and the Caribbean,,0,0,0
,BLM,Americas,Latin America and the Caribbean,,0,0,0
,MAF,Americas,Latin America and the Caribbean,,0,0,0
,MAF,Americas,Latin America and the Caribbean,,0,0,0
,BLM,Americas,Latin America and the Caribbean,,0,0,0
,BLM,Americas,Latin America and the Caribbean,,0,0,0
,BLM,Americas,Latin America and the Caribbean,,0,0,0
AFRICA,,,,1990,19677870,16176915,-3500955
AFRICA,,,,1995,21240099,16653698,-4586401
AFRICA,,,,2000,21162547,15413140,-5749407
AFRICA,,,,2005,24080357,16602802,-7477555
AFRICA,,,,2010,27829220,17752216,-10077004
AFRICA,,,,2015,34659532,22683929,-11975603
AFRICA,,,,2020,40006733,25267356,-14739377
AFRICA,,,,2024,45750673,29180440,-16570233
ASIA,,,,1990,54241367,46701075,-7540292
ASIA,,,,1995,56353308,44841283,-11512025
ASIA,,,,2000,62981200,47648238,-15332962
ASIA,,,,2005,69883491,51580428,-18303063
ASIA,,,,2010,85297992,64340258,-20957734
ASIA,,,,2015,101186906,78349845,-22837061
ASIA,,,,2020,111143556,84664604,-26478952
ASIA,,,,2024,120797915,92170302,-28627613
Afghanistan,AFG,Asia,Southern Asia,1990,7477104,57686,-7419418
Afghanistan,AFG,Asia,Southern Asia,1995,4107724,71522,-4036202
Afghanistan,AFG,Asia,Southern Asia,2000,4544516,75917,-4468599
Afghanistan,AFG,Asia,Southern Asia,2005,3902699,87314,-3815385
Afghanistan,AFG,Asia,Southern Asia,2010,5074825,102276,-4972549
Afghanistan,AFG,Asia,Southern Asia,2015,5181002,339432,-4841570
Afghanistan,AFG,Asia,Southern Asia,2020,5729887,144098,-5585789
Afghanistan,AFG,Asia,Southern Asia,2024,7528994,98110,-7430884
Albania,ALB,Europe,Southern Europe,1990,178747,66013,-112734
Albania,ALB,Europe,Southern Europe,1995,394084,71354,-322730
Albania,ALB,Europe,Southern Europe,2000,629192,76695,-552497
Albania,ALB,Europe,Southern Europe,2005,784369,64739,-719630
Albania,ALB,Europe,Southern Europe,2010,962514,52784,-909730
Albania,ALB,Europe,Southern Europe,2015,985561,52031,-933530
Albania,ALB,Europe,Southern Europe,2020,1103849,48810,-1055039
Albania,ALB,Europe,Southern Europe,2024,1216628,46377,-1170251
Algeria,DZA,Africa,Northern Africa,1990,1458505,273954,-1184551
Algeria,DZA,Africa,Northern Africa,1995,1424971,262032,-1162939
Algeria,DZA,Africa,Northern Africa,2000,1427791,250110,-1177681
Algeria,DZA,Africa,Northern Africa,2005,1554741,197728,-1357013
Algeria,DZA,Africa,Northern Africa,2010,1604582,217268,-1387314
Algeria,DZA,Africa,Northern Africa,2015,1662433,239473,-1422960
Algeria,DZA,Africa,Northern Africa,2020,1732822,250378,-1482444
Algeria,DZA,Africa,Northern Africa,2024,1780399,259458,-1520941
American Samoa,ASM,Oceania,Polynesia,1990,1085,21283,20198
American Samoa,ASM,Oceania,Polynesia,1995,1625,23098,21473
American Samoa,ASM,Oceania,Polynesia,2000,2183,24912,22729
American Samoa,ASM,Oceania,Polynesia,2005,2148,24233,22085
American Samoa,ASM,Oceania,Polynesia,2010,2341,23555,21214
American Samoa,ASM,Oceania,Polynesia,2015,2452,23513,21061
American Samoa,ASM,Oceania,Polynesia,2020,2952,23608,20656
American Samoa,ASM,Oceania,Polynesia,2024,3362,23684,20322
Andorra,AND,Europe,Southern Europe,1990,143,38891,38748
Andorra,AND,Europe,Southern Europe,1995,283,44206,43923
Andorra,AND,Europe,Southern Europe,2000,436,42147,41711
Andorra,AND,Europe,Southern Europe,2005,448,50298,49850
Andorra,AND,Europe,Southern Europe,2010,1213,52053,50840
Andorra,AND,Europe,Southern Europe,2015,1467,42264,40797
Andorra,AND,Europe,Southern Europe,2020,1751,45574,43823
Andorra,AND,Europe,Southern Europe,2024,1982,48408,46426
Angola,AGO,Africa,Sub-Saharan Africa,1990,799084,33517,-765567
Angola,AGO,Africa,Sub-Saharan Africa,1995,656106,39813,-616293
Angola,AGO,Africa,Sub-Saharan Africa,2000,873474,46108,-827366
Angola,AGO,Africa,Sub-Saharan Africa,2005,663380,62331,-601049
Angola,AGO,Africa,Sub-Saharan Africa,2010,579968,336367,-243601
Angola,AGO,Africa,Sub-Saharan Africa,2015,518695,632178,113483
Angola,AGO,Africa,Sub-Saharan Africa,2020,549257,656434,107177
Angola,AGO,Africa,Sub-Saharan Africa,2024,616967,676507,59540
Anguilla,AIA,Americas,Latin America and the Caribbean,1990,2262,2570,308
Anguilla,AIA,Americas,Latin America and the Caribbean,1995,2205,3317,1112
Anguilla,AIA,Americas,Latin America and the Caribbean,2000,2158,4063,1905
Anguilla,AIA,Americas,Latin America and the Caribbean,2005,1776,4684,2908
Anguilla,AIA,Americas,Latin America and the Caribbean,2010,1719,5103,3384
Anguilla,AIA,Americas,Latin America and the Caribbean,2015,1572,5471,3899
Anguilla,AIA,Americas,Latin America and the Caribbean,2020,1561,5715,4154
Anguilla,AIA,Americas,Latin America and the Caribbean,2024,1614,5918,4304
Antigua and Barbuda,ATG,Americas,Latin America and the Caribbean,1990,7368,12029,4661
Antigua and Barbuda,ATG,Americas,Latin America and the Caribbean,1995,7792,17550,9758
Antigua and Barbuda,ATG,Americas,Latin America and the Caribbean,2000,8297,23071,14774
Antigua and Barbuda,ATG,Americas,Latin America and the Caribbean,2005,7978,24741,16763
Antigua and Barbuda,ATG,Americas,Latin America and the Caribbean,2010,8143,26412,18269
Antigua and Barbuda,ATG,Americas,Latin America and the Caribbean,2015,12860,28082,15222
Antigua and Barbuda,ATG,Americas,Latin America and the Caribbean,2020,12999,29386,16387
Antigua and Barbuda,ATG,Americas,Latin America and the Caribbean,2024,13111,30473,17362
Argentina,ARG,Americas,Latin America and the Caribbean,1990,406466,1647935,1241469
Argentina,ARG,Americas,Latin America and the Caribbean,1995,445110,1589660,1144550
Argentina,ARG,Americas,Latin America and the Caribbean,2000,571985,1543851,971866
Argentina,ARG,Americas,Latin America and the Caribbean,2005,824076,1641560,817484
Argentina,ARG,Americas,Latin America and the Caribbean,2010,877341,1799680,922339
Argentina,ARG,Americas,Latin America and the Caribbean,2015,895980,1856613,960633
Argentina,ARG,Americas,Latin America and the Caribbean,2020,1014400,1912294,897894
Argentina,ARG,Americas,Latin America and the Caribbean,2024,1183381,1958039,774658
Armenia,ARM,Asia,Western Asia,1990,813557,433541,-380016
Armenia,ARM,Asia,Western Asia,1995,990938,622042,-368896
Armenia,ARM,Asia,Western Asia,2000,950779,588242,-362537
Armenia,ARM,Asia,Western Asia,2005,787489,476812,-310677
Armenia,ARM,Asia,Western Asia,2010,799328,210873,-588455
Armenia,ARM,Asia,Western Asia,2015,741708,190896,-550812
Armenia,ARM,Asia,Western Asia,2020,685545,207139,-478406
Armenia,ARM,Asia,Western Asia,2024,637604,274645,-362959
Aruba,ABW,Americas,Latin America and the Caribbean,1990,4564,14444,9880
Aruba,ABW,Americas,Latin America and the Caribbean,1995,4844,22274,17430
Aruba,ABW,Americas,Latin America and the Caribbean,2000,5433,30104,24671
Aruba,ABW,Americas,Latin America and the Caribbean,2005,5447,32540,27093
Aruba,ABW,Americas,Latin America and the Caribbean,2010,7117,34328,27211
Aruba,ABW,Americas,Latin America and the Caribbean,2015,9011,36114,27103
Aruba,ABW,Americas,Latin America and the Caribbean,2020,16628,53593,36965
Aruba,ABW,Americas,Latin America and the Caribbean,2024,29305,73494,44189
Australia,AUS,Oceania,Australia and New Zealand,1990,250909,3991501,3740592
Australia,AUS,Oceania,Australia and New Zealand,1995,280785,4215646,3934861
Australia,AUS,Oceania,Australia and New Zealand,2000,311529,4389847,4078318
Australia,AUS,Oceania,Australia and New Zealand,2005,337326,4880921,4543595
Australia,AUS,Oceania,Australia and New Zealand,2010,362178,5879802,5517624
Australia,AUS,Oceania,Australia and New Zealand,2015,403333,6733056,6329723
Australia,AUS,Oceania,Australia and New Zealand,2020,420672,7604850,7184178
Australia,AUS,Oceania,Australia and New Zealand,2024,430718,8111404,7680686
Australia/New Zealand,,,,1990,1160086,9035740,7875654
Australia/New Zealand,,,,1995,1323682,9621114,8297432
Australia/New Zealand,,,,2000,1531738,10151626,8619888
Australia/New Zealand,,,,2005,1711130,11471876,9760746
Australia/New Zealand,,,,2010,1965966,13673568,11707602
Australia/New Zealand,,,,2015,2157548,15730514,13572966
Australia/New Zealand,,,,2020,2200302,17897500,15697198
Australia/New Zealand,,,,2024,2220980,19158786,16937806
Austria,AUT,Europe,Western Europe,1990,433951,633753,199802
Austria,AUT,Europe,Western Europe,1995,418616,764758,346142
Austria,AUT,Europe,Western Europe,2000,414141,920045,505904
Austria,AUT,Europe,Western Europe,2005,408939,1174101,765162
Austria,AUT,Europe,Western Europe,2010,409023,1285706,876683
Austria,AUT,Europe,Western Europe,2015,411144,1540486,1129342
Austria,AUT,Europe,Western Europe,2020,424072,1781046,1356974
Austria,AUT,Europe,Western Europe,2024,430560,2327064,1896504
Azerbaijan,AZE,Asia,Western Asia,1990,1334492,402177,-932315
Azerbaijan,AZE,Asia,Western Asia,1995,1517896,588812,-929084
Azerbaijan,AZE,Asia,Western Asia,2000,1466589,523518,-943071
Azerbaijan,AZE,Asia,Western Asia,2005,1350981,301922,-1049059
Azerbaijan,AZE,Asia,Western Asia,2010,1050055,251417,-798638
Azerbaijan,AZE,Asia,Western Asia,2015,860748,224337,-636411
Azerbaijan,AZE,Asia,Western Asia,2020,790122,198894,-591228
Azerbaijan,AZE,Asia,Western Asia,2024,810116,218460,-591656
Bahamas,BHS,Americas,Latin America and the Caribbean,1990,2074,26855,24781
Bahamas,BHS,Americas,Latin America and the Caribbean,1995,2064,31654,29590
Bahamas,BHS,Americas,Latin America and the Caribbean,2000,2139,36454,34315
Bahamas,BHS,Americas,Latin America and the Caribbean,2005,1985,45531,43546
Bahamas,BHS,Americas,Latin America and the Caribbean,2010,1867,54745,52878
Bahamas,BHS,Americas,Latin America and the Caribbean,2015,1955,59241,57286
Bahamas,BHS,Americas,Latin America and the Caribbean,2020,2042,63583,61541
Bahamas,BHS,Americas,Latin America and the Caribbean,2024,2174,67285,65111
Bahrain,BHR,Asia,Western Asia,1990,11251,176972,165721
Bahrain,BHR,Asia,Western Asia,1995,21614,213818,192204
Bahrain,BHR,Asia,Western Asia,2000,32137,238924,206787
Bahrain,BHR,Asia,Western Asia,2005,36803,387591,350788
Bahrain,BHR,Asia,Western Asia,2010,42283,643007,600724
Bahrain,BHR,Asia,Western Asia,2015,45263,721540,676277
Bahrain,BHR,Asia,Western Asia,2020,45356,785983,740627
Bahrain,BHR,Asia,Western Asia,2024,57160,840202,783042
Bangladesh,BGD,Asia,Southern Asia,1990,5076540,881617,-4194923
Bangladesh,BGD,Asia,Southern Asia,1995,5266258,934735,-4331523
Bangladesh,BGD,Asia,Southern Asia,2000,5287858,987853,-4300005
Bangladesh,BGD,Asia,Southern Asia,2005,5198991,1062270,-4136721
Bangladesh,BGD,Asia,Southern Asia,2010,6221642,1345546,-4876096
Bangladesh,BGD,Asia,Southern Asia,2015,7883873,1422179,-6461694
Bangladesh,BGD,Asia,Southern Asia,2020,8085347,2115408,-5969939
Bangladesh,BGD,Asia,Southern Asia,2024,8706947,2906338,-5800609
Barbados,BRB,Americas,Latin America and the Caribbean,1990,20659,24024,3365
Barbados,BRB,Americas,Latin America and the Caribbean,1995,20592,26224,5632
Barbados,BRB,Americas,Latin America and the Caribbean,2000,20249,28424,8175
Barbados,BRB,Americas,Latin America and the Caribbean,2005,20961,30624,9663
Barbados,BRB,Americas,Latin America and the Caribbean,2010,20844,32825,11981
Barbados,BRB,Americas,Latin America and the Caribbean,2015,20504,34475,13971
Barbados,BRB,Americas,Latin America and the Caribbean,2020,19564,34869,15305
Barbados,BRB,Americas,Latin America and the Caribbean,2024,19558,35187,15629
Belarus,BLR,Europe,Eastern Europe,1990,1768067,1248977,-519090
Belarus,BLR,Europe,Eastern Europe,1995,1680350,1186282,-494068
Belarus,BLR,Europe,Eastern Europe,2000,1599048,1123586,-475462
Belarus,BLR,Europe,Eastern Europe,2005,1462091,1106982,-355109
Belarus,BLR,Europe,Eastern Europe,2010,1310899,1090378,-220521
Belarus,BLR,Europe,Eastern Europe,2015,1079713,1082905,3192
Belarus,BLR,Europe,Eastern Europe,2020,919469,1067090,147621
Belarus,BLR,Europe,Eastern Europe,2024,790232,1054604,264372
Belgium,BEL,Europe,Western Europe,1990,312709,944340,631631
Belgium,BEL,Europe,Western Europe,1995,305533,1003834,698301
Belgium,BEL,Europe,Western Europe,2000,313188,1076676,763488
Belgium,BEL,Europe,Western Europe,2005,374297,1243352,869055
Belgium,BEL,Europe,Western Europe,2010,405732,1567639,1161907
Belgium,BEL,Europe,Western Europe,2015,438560,1814949,1376389
Belgium,BEL,Europe,Western Europe,2020,482561,2046975,1564414
Belgium,BEL,Europe,Western Europe,2024,521884,2349032,1827148
Belize,BLZ,Americas,Latin America and the Caribbean,1990,3528,30404,26876
Belize,BLZ,Americas,Latin America and the Caribbean,1995,3627,33446,29819
Belize,BLZ,Americas,Latin America and the Caribbean,2000,3849,36488,32639
Belize,BLZ,Americas,Latin America and the Caribbean,2005,4380,41438,37058
Belize,BLZ,Americas,Latin America and the Caribbean,2010,5247,46390,41143
Belize,BLZ,Americas,Latin America and the Caribbean,2015,5970,54615,48645
Belize,BLZ,Americas,Latin America and the Caribbean,2020,6694,62043,55349
Belize,BLZ,Americas,Latin America and the Caribbean,2024,7383,68706,61323
Benin,BEN,Africa,Sub-Saharan Africa,1990,226170,76751,-149419
Benin,BEN,Africa,Sub-Saharan Africa,1995,265968,105703,-160265
Benin,BEN,Africa,Sub-Saharan Africa,2000,321244,134655,-186589
Benin,BEN,Africa,Sub-Saharan Africa,2005,496572,248320,-248252
Benin,BEN,Africa,Sub-Saharan Africa,2010,533981,309225,-224756
Benin,BEN,Africa,Sub-Saharan Africa,2015,628871,366284,-262587
Benin,BEN,Africa,Sub-Saharan Africa,2020,678375,394276,-284099
Benin,BEN,Africa,Sub-Saharan Africa,2024,726530,418202,-308328
Bermuda,BMU,Americas,Northern America,1990,433,15683,15250
Bermuda,BMU,Americas,Northern America,1995,473,16676,16203
Bermuda,BMU,Americas,Northern America,2000,537,17684,17147
Bermuda,BMU,Americas,Northern America,2005,638,18108,17470
Bermuda,BMU,Americas,Northern America,2010,748,18547,17799
Bermuda,BMU,Americas,Northern America,2015,871,19212,18341
Bermuda,BMU,Americas,Northern America,2020,1051,19739,18688
Bermuda,BMU,Americas,Northern America,2024,1100,20171,19071
Bhutan,BTN,Asia,Southern Asia,1990,27169,23807,-3362
Bhutan,BTN,Asia,Southern Asia,1995,117210,27972,-89238
Bhutan,BTN,Asia,Southern Asia,2000,119788,32137,-87651
Bhutan,BTN,Asia,Southern Asia,2005,117140,40279,-76861
Bhutan,BTN,Asia,Southern Asia,2010,88335,48420,-39915
Bhutan,BTN,Asia,Southern Asia,2015,47807,51106,3299
Bhutan,BTN,Asia,Southern Asia,2020,52339,53612,1273
Bhutan,BTN,Asia,Southern Asia,2024,66145,55705,-10440
Bolivia,BOL,Americas,Latin America and the Caribbean,1990,199843,73758,-126085
Bolivia,BOL,Americas,Latin America and the Caribbean,1995,236253,83598,-152655
Bolivia,BOL,Americas,Latin America and the Caribbean,2000,281557,92658,-188899
Bolivia,BOL,Americas,Latin America and the Caribbean,2005,456266,107745,-348521
Bolivia,BOL,Americas,Latin America and the Caribbean,2010,648912,122846,-526066
Bolivia,BOL,Americas,Latin America and the Caribbean,2015,646591,143008,-503583
Bolivia,BOL,Americas,Latin America and the Caribbean,2020,744014,164121,-579893
Bolivia,BOL,Americas,Latin America and the Caribbean,2024,783473,183234,-600239
"Bonaire, Sint Eustatius and Saba",BES,Americas,Latin America and the Caribbean,1990,2852,12930,10078
"Bonaire, Sint Eustatius and Saba",BES,Americas,Latin America and the Caribbean,1995,2947,13508,10561
"Bonaire, Sint Eustatius and Saba",BES,Americas,Latin America and the Caribbean,2000,3052,14233,11181
"Bonaire, Sint Eustatius and Saba",BES,Americas,Latin America and the Caribbean,2005,3016,16980,13964
"Bonaire, Sint Eustatius and Saba",BES,Americas,Latin America and the Caribbean,2010,2883,20559,17676
"Bonaire, Sint Eustatius and Saba",BES,Americas,Latin America and the Caribbean,2015,3100,24610,21510
"Bonaire, Sint Eustatius and Saba",BES,Americas,Latin America and the Caribbean,2020,3524,26454,22930
"Bonaire, Sint Eustatius and Saba",BES,Americas,Latin America and the Caribbean,2024,4744,30676,25932
Bosnia and Herzegovina,BIH,Europe,Southern Europe,1990,1108999,56000,-1052999
Bosnia and Herzegovina,BIH,Europe,Southern Europe,1995,1705561,69476,-1636085
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2000,1624537,82952,-1541585
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2005,1494812,47287,-1447525
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2010,1481062,38945,-1442117
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2015,1477261,38597,-1438664
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2020,1542552,36042,-1506510
Bosnia and Herzegovina,BIH,Europe,Southern Europe,2024,1608324,34120,-1574204
Botswana,BWA,Africa,Sub-Saharan Africa,1990,23982,27510,3528
Botswana,BWA,Africa,Sub-Saharan Africa,1995,17487,40168,22681
Botswana,BWA,Africa,Sub-Saharan Africa,2000,22155,74934,52779
Botswana,BWA,Africa,Sub-Saharan Africa,2005,22158,84661,62503
Botswana,BWA,Africa,Sub-Saharan Africa,2010,19869,94863,74994
Botswana,BWA,Africa,Sub-Saharan Africa,2015,18161,103053,84892
Botswana,BWA,Africa,Sub-Saharan Africa,2020,17397,110268,92871
Botswana,BWA,Africa,Sub-Saharan Africa,2024,16731,116402,99671
Brazil,BRA,Americas,Latin America and the Caribbean,1990,446721,803218,356497
Brazil,BRA,Americas,Latin America and the Caribbean,1995,626103,732622,106519
Brazil,BRA,Americas,Latin America and the Caribbean,2000,902341,687362,-214979
Brazil,BRA,Americas,Latin America and the Caribbean,2005,1215342,641029,-574313
Brazil,BRA,Americas,Latin America and the Caribbean,2010,1365997,596859,-769138
Brazil,BRA,Americas,Latin America and the Caribbean,2015,1402267,646540,-755727
Brazil,BRA,Americas,Latin America and the Caribbean,2020,1854912,1048866,-806046
Brazil,BRA,Americas,Latin America and the Caribbean,2024,2194325,1406299,-788026
British Virgin Islands,VGB,Americas,Latin America and the Caribbean,1990,3832,8035,4203
British Virgin Islands,VGB,Americas,Latin America and the Caribbean,1995,3930,10046,6116
British Virgin Islands,VGB,Americas,Latin America and the Caribbean,2000,4053,12958,8905
British Virgin Islands,VGB,Americas,Latin America and the Caribbean,2005,3678,15016,11338
British Virgin Islands,VGB,Americas,Latin America and the Caribbean,2010,4534,17076,12542
British Virgin Islands,VGB,Americas,Latin America and the Caribbean,2015,4874,19535,14661
British Virgin Islands,VGB,Americas,Latin America and the Caribbean,2020,5543,22164,16621
British Virgin Islands,VGB,Americas,Latin America and the Caribbean,2024,6185,24520,18335
Brunei Darussalam,BRN,Asia,South-eastern Asia,1990,31408,73200,41792
Brunei Darussalam,BRN,Asia,South-eastern Asia,1995,44425,84748,40323
Brunei Darussalam,BRN,Asia,South-eastern Asia,2000,45229,96296,51067
Brunei Darussalam,BRN,Asia,South-eastern Asia,2005,45524,98441,52917
Brunei Darussalam,BRN,Asia,South-eastern Asia,2010,45555,100587,55032
Brunei Darussalam,BRN,Asia,South-eastern Asia,2015,45924,102733,56809
Brunei Darussalam,BRN,Asia,South-eastern Asia,2020,46349,111959,65610
Brunei Darussalam,BRN,Asia,South-eastern Asia,2024,46552,119933,73381
Bulgaria,BGR,Europe,Eastern Europe,1990,597707,21510,-576197
Bulgaria,BGR,Europe,Eastern Europe,1995,661065,32435,-628630
Bulgaria,BGR,Europe,Eastern Europe,2000,707846,43360,-664486
Bulgaria,BGR,Europe,Eastern Europe,2005,808373,61074,-747299
Bulgaria,BGR,Europe,Eastern Europe,2010,926056,76287,-849769
Bulgaria,BGR,Europe,Eastern Europe,2015,1030383,123803,-906580
Bulgaria,BGR,Europe,Eastern Europe,2020,1178732,184363,-994369
Bulgaria,BGR,Europe,Eastern Europe,2024,1252234,299100,-953134
Burkina Faso,BFA,Africa,Sub-Saharan Africa,1990,1015890,349652,-666238
Burkina Faso,BFA,Africa,Sub-Saharan Africa,1995,1152082,464104,-687978
Burkina Faso,BFA,Africa,Sub-Saharan Africa,2000,1297567,520363,-777204
Burkina Faso,BFA,Africa,Sub-Saharan Africa,2005,1443306,597658,-845648
Burkina Faso,BFA,Africa,Sub-Saharan Africa,2010,1601296,674438,-926858
Burkina Faso,BFA,Africa,Sub-Saharan Africa,2015,1759971,704676,-1055295
Burkina Faso,BFA,Africa,Sub-Saharan Africa,2020,1919400,723989,-1195411
Burkina Faso,BFA,Africa,Sub-Saharan Africa,2024,2050050,739820,-1310230
Burundi,BDI,Africa,Sub-Saharan Africa,1990,342568,333110,-9458
Burundi,BDI,Africa,Sub-Saharan Africa,1995,549487,254853,-294634
Burundi,BDI,Africa,Sub-Saharan Africa,2000,802113,125628,-676485
Burundi,BDI,Africa,Sub-Saharan Africa,2005,651030,192774,-458256
Burundi,BDI,Africa,Sub-Saharan Africa,2010,290788,247321,-43467
Burundi,BDI,Africa,Sub-Saharan Africa,2015,444013,298299,-145714
Burundi,BDI,Africa,Sub-Saharan Africa,2020,552134,344767,-207367
Burundi,BDI,Africa,Sub-Saharan Africa,2024,576530,387101,-189429
Cabo Verde,CPV,Africa,Sub-Saharan Africa,1990,51800,8931,-42869
Cabo Verde,CPV,Africa,Sub-Saharan Africa,1995,63673,9979,-53694
Cabo Verde,CPV,Africa,Sub-Saharan Africa,2000,76121,11027,-65094
Cabo Verde,CPV,Africa,Sub-Saharan Africa,2005,92475,12700,-79775
Cabo Verde,CPV,Africa,Sub-Saharan Africa,2010,99281,14373,-84908
Cabo Verde,CPV,Africa,Sub-Saharan Africa,2015,116450,14924,-101526
Cabo Verde,CPV,Africa,Sub-Saharan Africa,2020,133491,15788,-117703
Cabo Verde,CPV,Africa,Sub-Saharan Africa,2024,146396,16515,-129881
Cambodia,KHM,Asia,South-eastern Asia,1990,261096,38375,-222721
Cambodia,KHM,Asia,South-eastern Asia,1995,282803,92230,-190573
Cambodia,KHM,Asia,South-eastern Asia,2000,316497,146085,-170412
Cambodia,KHM,Asia,South-eastern Asia,2005,455076,114096,-340980
Cambodia,KHM,Asia,South-eastern Asia,2010,613439,82028,-531411
Cambodia,KHM,Asia,South-eastern Asia,2015,674059,73962,-600097
Cambodia,KHM,Asia,South-eastern Asia,2020,726096,79341,-646755
Cambodia,KHM,Asia,South-eastern Asia,2024,778793,83925,-694868
Cameroon,CMR,Africa,Sub-Saharan Africa,1990,92391,265967,173576
Cameroon,CMR,Africa,Sub-Saharan Africa,1995,108473,244791,136318
Cameroon,CMR,Africa,Sub-Saharan Africa,2000,131985,227242,95257
Cameroon,CMR,Africa,Sub-Saharan Africa,2005,167265,265503,98238
Cameroon,CMR,Africa,Sub-Saharan Africa,2010,214405,291474,77069
Cameroon,CMR,Africa,Sub-Saharan Africa,2015,275824,508346,232522
Cameroon,CMR,Africa,Sub-Saharan Africa,2020,357087,579209,222122
Cameroon,CMR,Africa,Sub-Saharan Africa,2024,409677,642948,233271
Canada,CAN,Americas,Northern America,1990,1114493,4251056,3136563
Canada,CAN,Americas,Northern America,1995,1273577,4853738,3580161
Canada,CAN,Americas,Northern America,2000,1248046,5525404,4277358
Canada,CAN,Americas,Northern America,2005,1255998,6086976,4830978
Canada,CAN,Americas,Northern America,2010,1255259,7035001,5779742
Canada,CAN,Americas,Northern America,2015,1307957,8049874,6741917
Canada,CAN,Americas,Northern America,2020,1310121,8332892,7022771
Canada,CAN,Americas,Northern America,2024,1347381,8805839,7458458
Caribbean,,,,1990,3701573,1098014,-2603559
Caribbean,,,,1995,4478041,1186981,-3291060
Caribbean,,,,2000,5176801,1283729,-3893072
Caribbean,,,,2005,5740662,1321462,-4419200
Caribbean,,,,2010,6767416,1338511,-5428905
Caribbean,,,,2015,7756792,1501120,-6255672
Caribbean,,,,2020,8763992,1605381,-7158611
Caribbean,,,,2024,9578534,1811926,-7766608
Cayman Islands,CYM,Americas,Latin America and the Caribbean,1990,125,9315,9190
Cayman Islands,CYM,Americas,Latin America and the Caribbean,1995,130,12666,12536
Cayman Islands,CYM,Americas,Latin America and the Caribbean,2000,146,19176,19030
